file,year,longitude,latitude,crop_fraction,crop_label,dominant_crop_fraction,band_order,metadata_source,lr_shape,hr_shape,valid
S2_2020_m121.17855_38.32508.npz,2020,-121.17855394283563,38.32508232421872,0.6562145948410034,GRAPES,0.6304720044136047,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.17926_38.10529.npz,2020,-121.17925794266097,38.105288992326756,0.5583621263504028,GRAPES,0.5123968124389648,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.17961_38.25553.npz,2020,-121.17961252365228,38.25552814210587,0.840025782585144,GRAPES,0.7510911226272583,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.17968_38.12184.npz,2020,-121.17968467521709,38.12183927600211,0.5480067133903503,GRAPES,0.4910585582256317,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18018_38.31337.npz,2020,-121.18018384296359,38.31337015336866,0.5052140951156616,GRAPES,0.4880595803260803,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18075_38.26694.npz,2020,-121.18074707020473,38.26693795201484,0.8238452076911926,GRAPES,0.8065453767776489,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18100_38.15318.npz,2020,-121.18099633279526,38.153179586955076,0.6804510354995728,GRAPES,0.6085005402565002,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18123_38.10377.npz,2020,-121.18122951284901,38.1037650876791,0.6153597831726074,GRAPES,0.5730817317962646,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18134_38.18583.npz,2020,-121.1813365143957,38.18583341179561,0.748767614364624,GRAPES,0.7184127569198608,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18140_38.25959.npz,2020,-121.18139676263189,38.259591032312876,0.7415319085121155,GRAPES,0.6506744027137756,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18169_38.26757.npz,2020,-121.18168717769339,38.267572697043356,0.8427467346191406,GRAPES,0.8341628313064575,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18237_38.16426.npz,2020,-121.18237259377942,38.16426107633093,0.8914661407470703,GRAPES,0.8639278411865234,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18250_38.32814.npz,2020,-121.18249883543523,38.32813793689319,0.46697133779525757,GRAPES,0.41750141978263855,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18252_38.16978.npz,2020,-121.18251516416782,38.16977780223643,0.8963132500648499,GRAPES,0.8811715245246887,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18311_38.16022.npz,2020,-121.18310677775614,38.16022412097963,0.7690793871879578,GRAPES,0.7101119756698608,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18321_38.24840.npz,2020,-121.18320602847263,38.248395394434716,0.663249671459198,GRAPES,0.5107564330101013,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18336_38.18957.npz,2020,-121.18336231519714,38.189567890242884,0.5050562620162964,GRAPES,0.4620080888271332,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18383_38.16534.npz,2020,-121.1838260823387,38.16534233632021,0.9343665838241577,GRAPES,0.9141739010810852,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18408_38.27234.npz,2020,-121.18407791981215,38.27234037934334,0.880530834197998,GRAPES,0.828696072101593,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18416_38.16222.npz,2020,-121.18416461147423,38.162220510024326,0.8622918128967285,GRAPES,0.8233458995819092,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18451_38.26948.npz,2020,-121.18450759761167,38.26947688881587,0.8430910110473633,GRAPES,0.7949475049972534,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18466_38.17487.npz,2020,-121.18465968154676,38.174873921063714,0.6156519055366516,GRAPES,0.6040454506874084,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18483_38.25610.npz,2020,-121.18483268466662,38.2560966551656,0.7954025268554688,GRAPES,0.7053627967834473,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18531_38.12565.npz,2020,-121.1853143915457,38.12564773715276,0.7797128558158875,GRAPES,0.7492097616195679,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18559_38.25927.npz,2020,-121.1855865125745,38.25926645421168,0.7174935340881348,GRAPES,0.6410757303237915,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18581_38.15466.npz,2020,-121.18581372001988,38.154663189861544,0.7570676207542419,GRAPES,0.6550701856613159,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18586_38.10778.npz,2020,-121.1858578884487,38.10778381141597,0.8488446474075317,GRAPES,0.7945263981819153,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18659_38.27542.npz,2020,-121.18659310093481,38.27541795835684,0.7129824161529541,GRAPES,0.5178617238998413,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18670_38.16640.npz,2020,-121.18670460945269,38.16640146011255,0.9703482985496521,GRAPES,0.9575402140617371,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18677_38.18192.npz,2020,-121.18677109965245,38.181918376837785,0.5930781364440918,GRAPES,0.5818396806716919,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18677_38.27593.npz,2020,-121.18677446498909,38.27593457131495,0.6863847970962524,GRAPES,0.484419047832489,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18680_38.26068.npz,2020,-121.18679855261679,38.260676082873246,0.7099422216415405,GRAPES,0.6560007333755493,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18685_38.16887.npz,2020,-121.18685231728459,38.16886645705349,0.9945831894874573,GRAPES,0.9890278577804565,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18688_38.15056.npz,2020,-121.18688115982005,38.15055610081685,0.6697192788124084,GRAPES,0.5527446866035461,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18697_38.09562.npz,2020,-121.18696760138239,38.09562481359846,0.45582595467567444,GRAPES,0.37666842341423035,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18707_38.26450.npz,2020,-121.18706574176636,38.26450270136062,0.7285043597221375,GRAPES,0.6956580281257629,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18739_38.27359.npz,2020,-121.18738542127338,38.27358768419578,0.7607958912849426,GRAPES,0.5607660412788391,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18788_38.16976.npz,2020,-121.1878817797692,38.169759468529705,0.9886122345924377,GRAPES,0.9790624976158142,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18789_38.26072.npz,2020,-121.1878913369027,38.26072405864233,0.6794606447219849,GRAPES,0.6190569996833801,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18792_38.26488.npz,2020,-121.18791519932756,38.26487909243886,0.7235636115074158,GRAPES,0.6627943515777588,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18804_38.12729.npz,2020,-121.18803896379482,38.127293561353405,0.8477399349212646,GRAPES,0.8209848999977112,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18814_38.15722.npz,2020,-121.18814386810683,38.157224148412425,0.7892504930496216,GRAPES,0.7104994654655457,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18897_38.17286.npz,2020,-121.18896849389473,38.17285915759433,0.7840186357498169,GRAPES,0.7691128849983215,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18919_38.18779.npz,2020,-121.18918801036676,38.18778933501447,0.7037776112556458,GRAPES,0.6738232970237732,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18928_38.11039.npz,2020,-121.18927710895007,38.11039274651063,0.8021567463874817,GRAPES,0.7373802661895752,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18929_38.27596.npz,2020,-121.18929459616116,38.27596039852514,0.6784020066261292,GRAPES,0.40156176686286926,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.18978_38.31413.npz,2020,-121.18978243270828,38.31413053349756,0.8558804392814636,GRAPES,0.8331489562988281,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19019_38.10992.npz,2020,-121.19018668298676,38.109924085411706,0.8124552369117737,GRAPES,0.7426363229751587,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19038_38.14011.npz,2020,-121.19038296352464,38.14011303468988,0.7030900716781616,GRAPES,0.625532329082489,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19049_38.17004.npz,2020,-121.19048883961291,38.170043579270406,0.9417733550071716,GRAPES,0.9259474873542786,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19064_38.15309.npz,2020,-121.19063595202122,38.15309487565195,0.6683105826377869,GRAPES,0.5597507953643799,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19142_38.09607.npz,2020,-121.19141942924784,38.09607496297509,0.6169069409370422,GRAPES,0.5419285297393799,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19154_38.27521.npz,2020,-121.19154263062772,38.27521126568226,0.6866582632064819,GRAPES,0.3382945954799652,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19206_38.31448.npz,2020,-121.19206034608582,38.31448472385484,0.9420105814933777,GRAPES,0.9197747707366943,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19211_38.16138.npz,2020,-121.19210881673752,38.16138283664329,0.8113977313041687,GRAPES,0.7813911437988281,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19324_38.25350.npz,2020,-121.19324497778179,38.25349875508705,0.5020621418952942,GRAPES,0.31354498863220215,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19345_38.31946.npz,2020,-121.19345038909033,38.319462574234315,0.8834958672523499,GRAPES,0.8148057460784912,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19360_38.31888.npz,2020,-121.19360316902187,38.31887584601251,0.9050372838973999,GRAPES,0.8264237642288208,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19369_38.31913.npz,2020,-121.19369392905868,38.3191341466808,0.8949549198150635,GRAPES,0.816486120223999,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19378_38.16103.npz,2020,-121.19377672925702,38.16103220673641,0.7630650997161865,GRAPES,0.7218006253242493,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19405_38.13934.npz,2020,-121.19405130788617,38.1393416688517,0.6858484148979187,GRAPES,0.6100805997848511,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19410_38.27329.npz,2020,-121.19409598409626,38.27328863100657,0.669195294380188,ALMOND,0.4286153316497803,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19435_38.18310.npz,2020,-121.19435053488708,38.183099045297034,0.7580910325050354,GRAPES,0.7474133968353271,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19436_38.34451.npz,2020,-121.1943552279521,38.344510711581826,0.47413724660873413,GRAPES,0.41433021426200867,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19443_38.25380.npz,2020,-121.19442834149503,38.25380497475649,0.43859219551086426,GRAPES,0.24981380999088287,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19455_38.10706.npz,2020,-121.1945533742345,38.10706406909986,0.9045385122299194,GRAPES,0.8398958444595337,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19493_38.17965.npz,2020,-121.19493177182203,38.17964876200746,0.7161862254142761,GRAPES,0.6993494629859924,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19496_38.13887.npz,2020,-121.19496120923688,38.1388729738749,0.6947068572044373,GRAPES,0.6182633638381958,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19523_38.12329.npz,2020,-121.19522644063163,38.12328585998882,0.7662915587425232,GRAPES,0.7182352542877197,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19538_38.26470.npz,2020,-121.19538376250907,38.26469804878036,0.5768479704856873,ALMOND,0.3399890065193176,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19598_38.25209.npz,2020,-121.19597890231692,38.25209268235838,0.46543800830841064,GRAPES,0.24448105692863464,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19614_38.13918.npz,2020,-121.19614273733212,38.13917918021727,0.6989006400108337,GRAPES,0.6144198775291443,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19620_38.11892.npz,2020,-121.19620237781288,38.11892037195152,0.7115411758422852,GRAPES,0.6620805859565735,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19664_38.14878.npz,2020,-121.19664411294366,38.1487808434794,0.661289632320404,GRAPES,0.5581342577934265,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19667_38.15294.npz,2020,-121.19666843323671,38.152935916360136,0.6480301022529602,GRAPES,0.5375704169273376,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19682_38.48738.npz,2020,-121.19682347587309,38.48737851887206,0.4633629024028778,GRAPES,0.32249489426612854,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19690_38.18423.npz,2020,-121.19689622550477,38.18422805743336,0.7559806704521179,GRAPES,0.7400401830673218,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19706_38.15507.npz,2020,-121.19705942979931,38.15507246623037,0.665286123752594,GRAPES,0.5646940469741821,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19744_38.18578.npz,2020,-121.19743986790608,38.18577786120939,0.7088996171951294,GRAPES,0.681218683719635,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19768_38.14357.npz,2020,-121.19768212924785,38.143570313480645,0.6586873531341553,GRAPES,0.5799303650856018,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19798_38.19038.npz,2020,-121.19797918532555,38.19037938010817,0.6251271963119507,GRAPES,0.5802457928657532,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19833_38.13622.npz,2020,-121.19832904261038,38.13622322341853,0.6974416375160217,GRAPES,0.637582540512085,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19860_38.07570.npz,2020,-121.1985965322341,38.07570493337682,0.4218568801879883,ALFALFA,0.36246469616889954,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19885_38.32360.npz,2020,-121.19885244218388,38.32359877900014,0.5557525753974915,GRAPES,0.25620460510253906,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19889_38.18686.npz,2020,-121.19889400305925,38.18685894048449,0.6597727537155151,GRAPES,0.6174178123474121,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19896_38.12167.npz,2020,-121.19895568800139,38.121669302311204,0.7196654081344604,GRAPES,0.6738781929016113,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19898_38.14524.npz,2020,-121.19898305991109,38.145238137744855,0.7065743803977966,GRAPES,0.6277844309806824,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19923_38.07446.npz,2020,-121.19923418078434,38.074461294672886,0.40754371881484985,ALFALFA,0.3541570007801056,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19928_38.28191.npz,2020,-121.19927581317226,38.281908285499426,0.5220808982849121,GRAPES,0.4181765019893646,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19931_38.34736.npz,2020,-121.19930509255724,38.34735539171384,0.5438214540481567,GRAPES,0.48115041851997375,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.19945_38.15679.npz,2020,-121.19945179812005,38.15678816848192,0.67107093334198,GRAPES,0.5950071811676025,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20012_38.17606.npz,2020,-121.2001221412174,38.176061567278445,0.8293018341064453,GRAPES,0.7945932149887085,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20033_38.17768.npz,2020,-121.20033214139139,38.17768150438392,0.8208429217338562,GRAPES,0.7856385111808777,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20038_38.14411.npz,2020,-121.20037886697222,38.14411251619581,0.7410759925842285,GRAPES,0.6674647927284241,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20096_38.31733.npz,2020,-121.20095757369462,38.31733283385453,0.6999683976173401,GRAPES,0.5901761651039124,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20103_38.48705.npz,2020,-121.20102618449383,38.48705341733759,0.5249646306037903,GRAPES,0.4255088269710541,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20110_38.10735.npz,2020,-121.20109645457849,38.1073513687655,0.7726578116416931,GRAPES,0.683576762676239,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20114_38.16670.npz,2020,-121.20113571622484,38.16669595798026,0.8466319441795349,GRAPES,0.8251274228096008,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20122_38.36914.npz,2020,-121.20122010227922,38.36914133460202,0.3681541979312897,ALMOND,0.36649808287620544,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20134_38.48283.npz,2020,-121.20133654531122,38.482828272677025,0.7081834077835083,GRAPES,0.6668052077293396,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20153_38.10144.npz,2020,-121.20152870391469,38.10143602895537,0.7977176308631897,GRAPES,0.7178660035133362,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20155_38.17299.npz,2020,-121.20155151829321,38.172987554054146,0.8259471654891968,GRAPES,0.7921454906463623,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20157_38.15773.npz,2020,-121.20157250829304,38.15772892990431,0.6976208686828613,GRAPES,0.6391749382019043,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20166_38.11916.npz,2020,-121.20165582458294,38.119159738917354,0.7270922660827637,GRAPES,0.6669228672981262,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20189_38.12188.npz,2020,-121.20189448385189,38.12188302915458,0.7655510902404785,GRAPES,0.7243989706039429,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20206_38.33069.npz,2020,-121.20206333420812,38.33069076289815,0.5414896607398987,ALMOND,0.3240395486354828,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20260_38.47313.npz,2020,-121.20259822038716,38.47313435784397,0.4481102228164673,GRAPES,0.37078264355659485,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20288_38.24315.npz,2020,-121.20288133096635,38.243154641294716,0.3780151903629303,GRAPES,0.24844449758529663,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20290_38.36574.npz,2020,-121.20289684773455,38.365738903904074,0.3295491635799408,ALMOND,0.3259468674659729,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20292_38.28003.npz,2020,-121.20292227830751,38.28003333309456,0.5192350745201111,GRAPES,0.39574727416038513,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20313_38.10498.npz,2020,-121.2031293582778,38.10498206409677,0.7440284490585327,GRAPES,0.6531363129615784,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20323_38.34626.npz,2020,-121.20322728765252,38.34625532521634,0.4555164873600006,GRAPES,0.3360899090766907,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20324_38.13186.npz,2020,-121.20324449289356,38.131860976724454,0.7676986455917358,GRAPES,0.7360445857048035,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20337_38.28438.npz,2020,-121.20337187932046,38.28437649963245,0.5152408480644226,GRAPES,0.4321586489677429,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20349_38.10602.npz,2020,-121.20349148144871,38.106015257227156,0.7342313528060913,GRAPES,0.6374372839927673,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20377_38.32839.npz,2020,-121.20376805923804,38.328391641745846,0.650772213935852,ALMOND,0.3512194752693176,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20425_38.14801.npz,2020,-121.20425321382874,38.14801251847551,0.8345215320587158,GRAPES,0.7865482568740845,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20432_38.18905.npz,2020,-121.20431956035033,38.18904656635077,0.5136358737945557,GRAPES,0.4617249667644501,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20435_38.28001.npz,2020,-121.20434947239121,38.28001100959278,0.4538225829601288,GRAPES,0.3407214283943176,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20478_38.18118.npz,2020,-121.20478495124992,38.18118288507076,0.7244662046432495,GRAPES,0.6401093602180481,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20484_38.47849.npz,2020,-121.20484401017163,38.478488336750985,0.7232981324195862,GRAPES,0.6931682825088501,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20486_38.12320.npz,2020,-121.20486212939372,38.12320003074919,0.8415021300315857,GRAPES,0.8178563117980957,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20504_38.14618.npz,2020,-121.20504372348677,38.14618211034388,0.8291632533073425,GRAPES,0.7629351019859314,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20526_38.27954.npz,2020,-121.20526105021025,38.27954224397122,0.409464955329895,GRAPES,0.2874186933040619,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20546_38.33525.npz,2020,-121.20546054204739,38.33524755786697,0.7074694633483887,GRAPES,0.3596026301383972,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20549_38.24344.npz,2020,-121.2054910519153,38.243438431586085,0.35436326265335083,GRAPES,0.29317426681518555,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20562_38.14578.npz,2020,-121.20562013919611,38.14578349519725,0.8182259202003479,GRAPES,0.7521579265594482,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20565_38.12137.npz,2020,-121.20565235751182,38.121369613712645,0.8264346718788147,GRAPES,0.7963676452636719,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
S2_2020_m121.20597_38.33875.npz,2020,-121.20597252550935,38.338745667257456,0.6540973782539368,GRAPES,0.30703434348106384,"B4,B3,B2,B8",npz_at_generation,"(32, 32, 4)","(128, 128, 4)",True
